plot_id	plottype	forest_reserve	survey_trees	survey_deadw	survey_veg	survey_reg	data_processed	period	survey_number	year_dendro	game_impact_veg	game_impact_reg
11000	CA	Kersselaerspleyn	1	0	0	0	1	0	1	1986	0	0
101	CP	Everzwijnbad	1	1	1	1	1	1	1	2002	0	0
102	CP	Everzwijnbad	1	1	1	1	1	1	1	2002	0	0
103	CP	Everzwijnbad	1	1	1	1	1	1	1	2002	0	0
104	CP	Everzwijnbad	1	1	1	1	1	1	1	2002	0	0
105	CP	Everzwijnbad	1	1	1	1	1	1	1	2002	0	0
106	CP	Everzwijnbad	1	1	1	1	1	1	1	2002	0	0
107	CP	Everzwijnbad	1	1	1	1	1	1	1	2002	0	0
108	CP	Everzwijnbad	1	1	1	1	1	1	1	2002	0	0
109	CP	Everzwijnbad	1	1	1	1	1	1	1	2002	0	0
110	CP	Everzwijnbad	1	1	1	1	1	1	1	2002	0	0
111	CP	Everzwijnbad	1	1	1	1	1	1	1	2002	0	0
112	CP	Everzwijnbad	1	1	0	0	1	1	1	2002	0	0
113	CP	Everzwijnbad	1	1	1	1	1	1	1	2002	0	0
114	CP	Everzwijnbad	1	1	1	1	1	1	1	2002	0	0
115	CP	Everzwijnbad	1	1	1	1	1	1	1	2002	0	0
116	CP	Everzwijnbad	1	1	1	1	1	1	1	2002	0	0
117	CP	Everzwijnbad	1	1	1	1	1	1	1	2002	0	0
118	CP	Everzwijnbad	1	1	1	1	1	1	1	2002	0	0
119	CP	Everzwijnbad	1	1	1	1	1	1	1	2002	0	0
120	CP	Everzwijnbad	1	1	1	1	1	1	1	2002	0	0
121	CP	Everzwijnbad	1	1	1	1	1	1	1	2002	0	0
122	CP	Everzwijnbad	1	1	1	1	1	1	1	2002	0	0
123	CP	Everzwijnbad	1	1	1	1	1	1	1	2002	0	0
124	CP	Everzwijnbad	1	1	1	1	1	1	1	2002	0	0
125	CP	Everzwijnbad	1	1	1	1	1	1	1	2002	0	0
126	CP	Everzwijnbad	1	1	1	1	1	1	1	2002	0	0
127	CP	Everzwijnbad	1	1	1	1	1	1	1	2002	0	0
128	CP	Everzwijnbad	1	1	1	1	1	1	1	2002	0	0
129	CP	Everzwijnbad	1	1	1	1	1	1	1	2002	0	0
130	CP	Everzwijnbad	1	1	1	1	1	1	1	2002	0	0
131	CP	Everzwijnbad	1	1	1	1	1	1	1	2002	0	0
132	CP	Everzwijnbad	1	1	1	1	1	1	1	2002	0	0
133	CP	Everzwijnbad	1	1	1	1	1	1	1	2002	0	0
134	CP	Everzwijnbad	1	1	1	1	1	1	1	2002	0	0
135	CP	Everzwijnbad	1	1	1	1	1	1	1	2002	0	0
136	CP	Everzwijnbad	1	1	1	1	1	1	1	2002	0	0
137	CP	Everzwijnbad	1	1	1	1	1	1	1	2002	0	0
138	CP	Everzwijnbad	1	1	1	1	1	1	1	2002	0	0
139	CP	Everzwijnbad	1	1	1	1	1	1	1	2002	0	0
140	CP	Everzwijnbad	1	1	1	1	1	1	1	2002	0	0
141	CP	Everzwijnbad	1	1	1	1	1	1	1	2002	0	0
142	CP	Everzwijnbad	1	1	1	1	1	1	1	2002	0	0
143	CP	Everzwijnbad	1	1	1	1	1	1	1	2002	0	0
144	CP	Everzwijnbad	1	1	1	1	1	1	1	2002	0	0
145	CP	Everzwijnbad	1	1	1	1	1	1	1	2002	0	0
146	CP	Everzwijnbad	1	1	1	1	1	1	1	2002	0	0
147	CP	Everzwijnbad	1	1	1	1	1	1	1	2002	0	0
148	CP	Everzwijnbad	1	1	1	1	1	1	1	2002	0	0
200	CP	Withoefse heide	1	1	1	1	1	1	1	1999	0	0
204	CP	Withoefse heide	1	1	1	1	1	1	1	1999	0	0
205	CP	Withoefse heide	1	1	1	1	1	1	1	1999	0	0
206	CP	Withoefse heide	1	1	1	1	1	1	1	1999	0	0
207	CP	Withoefse heide	1	1	1	1	1	1	1	1999	0	0
209	CP	Withoefse heide	1	1	1	1	1	1	1	1999	0	0
210	CP	Withoefse heide	1	1	1	1	1	1	1	1999	0	0
211	CP	Withoefse heide	1	1	1	1	1	1	1	1999	0	0
212	CP	Withoefse heide	1	1	1	1	1	1	1	1999	0	0
213	CP	Withoefse heide	1	1	1	1	1	1	1	1999	0	0
214	CP	Withoefse heide	1	1	1	1	1	1	1	1999	0	0
215	CP	Withoefse heide	1	1	1	1	1	1	1	1999	0	0
216	CP	Withoefse heide	1	1	1	1	1	1	1	1999	0	0
217	CP	Withoefse heide	1	1	1	1	1	1	1	1999	0	0
218	CP	Withoefse heide	1	1	1	1	1	1	1	1999	0	0
219	CP	Withoefse heide	1	1	1	1	1	1	1	1999	0	0
220	CP	Withoefse heide	1	1	1	1	1	1	1	1999	0	0
221	CP	Withoefse heide	1	1	1	1	1	1	1	1999	0	0
223	CP	Withoefse heide	1	1	1	1	1	1	1	1999	0	0
224	CP	Withoefse heide	1	1	1	1	1	1	1	1999	0	0
225	CP	Withoefse heide	1	1	1	1	1	1	1	1999	0	0
226	CP	Withoefse heide	1	1	1	1	1	1	1	1999	0	0
227	CP	Withoefse heide	1	1	1	1	1	1	1	1999	0	0
228	CP	Withoefse heide	1	1	1	1	1	1	1	1999	0	0
229	CP	Withoefse heide	1	1	1	1	1	1	1	1999	0	0
401	CP	Wijnendalebos	1	1	1	1	1	1	1	2002	0	0
402	CP	Wijnendalebos	1	1	1	1	1	1	1	2002	0	0
403	CP	Wijnendalebos	1	1	1	1	1	1	1	2002	0	0
404	CP	Wijnendalebos	1	1	1	1	1	1	1	2002	0	0
405	CP	Wijnendalebos	1	1	1	1	1	1	1	2002	0	0
406	CP	Wijnendalebos	1	1	1	1	1	1	1	2002	0	0
407	CP	Wijnendalebos	1	1	1	1	1	1	1	2002	0	0
408	CP	Wijnendalebos	1	1	1	1	1	1	1	2002	0	0
409	CP	Wijnendalebos	1	1	1	1	1	1	1	2002	0	0
410	CP	Wijnendalebos	1	1	1	1	1	1	1	2002	0	0
411	CP	Wijnendalebos	1	1	1	1	1	1	1	2002	0	0
412	CP	Wijnendalebos	1	1	1	1	1	1	1	2002	0	0
413	CP	Wijnendalebos	1	1	1	1	1	1	1	2002	0	0
414	CP	Wijnendalebos	1	1	1	1	1	1	1	2002	0	0
415	CP	Wijnendalebos	1	1	1	1	1	1	1	2002	0	0
416	CP	Wijnendalebos	1	1	1	1	1	1	1	2002	0	0
417	CP	Wijnendalebos	1	1	1	1	1	1	1	2002	0	0
418	CP	Wijnendalebos	1	1	1	1	1	1	1	2002	0	0
419	CP	Wijnendalebos	1	1	1	1	1	1	1	2002	0	0
420	CP	Wijnendalebos	1	1	1	1	1	1	1	2002	0	0
421	CP	Wijnendalebos	1	1	1	1	1	1	1	2002	0	0
422	CP	Wijnendalebos	1	1	1	1	1	1	1	2002	0	0
423	CP	Wijnendalebos	1	1	1	1	1	1	1	2002	0	0
425	CP	Wijnendalebos	1	1	1	1	1	1	1	2002	0	0
427	CP	Wijnendalebos	1	1	1	1	1	1	1	2002	0	0
428	CP	Wijnendalebos	1	1	1	1	1	1	1	2002	0	0
429	CP	Wijnendalebos	1	1	1	1	1	1	1	2002	0	0
430	CP	Wijnendalebos	1	1	1	1	1	1	1	2002	0	0
431	CP	Wijnendalebos	1	1	1	1	1	1	1	2002	0	0
432	CP	Wijnendalebos	1	1	1	1	1	1	1	2002	0	0
433	CP	Wijnendalebos	1	1	1	1	1	1	1	2002	0	0
434	CP	Wijnendalebos	1	1	1	1	1	1	1	2002	0	0
435	CP	Wijnendalebos	1	1	1	1	1	1	1	2002	0	0
436	CP	Wijnendalebos	1	1	1	1	1	1	1	2002	0	0
437	CP	Wijnendalebos	1	1	1	1	1	1	1	2002	0	0
438	CP	Wijnendalebos	1	1	1	1	1	1	1	2002	0	0
439	CP	Wijnendalebos	1	1	1	1	1	1	1	2002	0	0
440	CP	Wijnendalebos	1	1	1	1	1	1	1	2002	0	0
441	CP	Wijnendalebos	1	1	1	1	1	1	1	2002	0	0
442	CP	Wijnendalebos	1	1	1	1	1	1	1	2002	0	0
443	CP	Wijnendalebos	1	1	1	1	1	1	1	2002	0	0
444	CP	Wijnendalebos	1	1	1	1	1	1	1	2002	0	0
445	CP	Wijnendalebos	1	1	1	1	1	1	1	2002	0	0
446	CP	Wijnendalebos	1	1	1	1	1	1	1	2002	0	0
447	CP	Wijnendalebos	1	1	1	1	1	1	1	2002	0	0
448	CP	Wijnendalebos	1	1	1	1	1	1	1	2002	0	0
449	CP	Wijnendalebos	1	1	1	1	1	1	1	2002	0	0
450	CP	Wijnendalebos	1	1	1	1	1	1	1	2002	0	0
451	CP	Wijnendalebos	1	1	1	1	1	1	1	2002	0	0
452	CP	Wijnendalebos	1	1	1	1	1	1	1	2002	0	0
453	CP	Wijnendalebos	1	1	1	1	1	1	1	2002	0	0
454	CP	Wijnendalebos	1	1	1	1	1	1	1	2002	0	0
455	CP	Wijnendalebos	1	1	1	1	1	1	1	2002	0	0
456	CP	Wijnendalebos	1	1	1	1	1	1	1	2002	0	0
457	CP	Wijnendalebos	1	1	1	1	1	1	1	2002	0	0
458	CP	Wijnendalebos	1	1	1	1	1	1	1	2002	0	0
459	CP	Wijnendalebos	1	1	1	1	1	1	1	2002	0	0
460	CP	Wijnendalebos	1	1	1	1	1	1	1	2002	0	0
461	CP	Wijnendalebos	1	1	1	1	1	1	1	2002	0	0
462	CP	Wijnendalebos	1	1	1	1	1	1	1	2002	0	0
463	CP	Wijnendalebos	1	1	1	1	1	1	1	2002	0	0
464	CP	Wijnendalebos	1	1	1	1	1	1	1	2002	0	0
465	CP	Wijnendalebos	1	1	1	1	1	1	1	2002	0	0
466	CP	Wijnendalebos	1	1	1	1	1	1	1	2002	0	0
467	CP	Wijnendalebos	1	1	1	1	1	1	1	2002	0	0
468	CP	Wijnendalebos	1	1	1	1	1	1	1	2002	0	0
469	CP	Wijnendalebos	1	1	1	1	1	1	1	2002	0	0
470	CP	Wijnendalebos	1	1	1	1	1	1	1	2002	0	0
471	CP	Wijnendalebos	1	1	1	1	1	1	1	2002	0	0
472	CP	Wijnendalebos	1	1	1	1	1	1	1	2002	0	0
473	CP	Wijnendalebos	1	1	1	1	1	1	1	2002	0	0
474	CP	Wijnendalebos	1	1	1	1	1	1	1	2002	0	0
475	CP	Wijnendalebos	1	1	1	1	1	1	1	2002	0	0
476	CP	Wijnendalebos	1	1	1	1	1	1	1	2002	0	0
477	CP	Wijnendalebos	1	1	1	1	1	1	1	2002	0	0
478	CP	Wijnendalebos	1	1	1	1	1	1	1	2002	0	0
479	CP	Wijnendalebos	1	1	1	1	1	1	1	2002	0	0
480	CP	Wijnendalebos	1	1	1	1	1	1	1	2002	0	0
481	CP	Wijnendalebos	1	1	1	1	1	1	1	2002	0	0
483	CP	Wijnendalebos	1	1	1	1	1	1	1	2002	0	0
484	CP	Wijnendalebos	1	1	1	1	1	1	1	2002	0	0
485	CP	Wijnendalebos	1	1	1	1	1	1	1	2002	0	0
486	CP	Wijnendalebos	1	1	1	1	1	1	1	2002	0	0
487	CP	Wijnendalebos	1	1	1	1	1	1	1	2002	0	0
488	CP	Wijnendalebos	1	1	1	1	1	1	1	2002	0	0
489	CP	Wijnendalebos	1	1	1	1	1	1	1	2002	0	0
490	CP	Wijnendalebos	1	1	1	1	1	1	1	2002	0	0
491	CP	Wijnendalebos	1	1	1	1	1	1	1	2002	0	0
492	CP	Wijnendalebos	1	1	1	1	1	1	1	2002	0	0
493	CP	Wijnendalebos	1	1	1	1	1	1	1	2002	0	0
494	CP	Wijnendalebos	1	1	1	1	1	1	1	2002	0	0
495	CP	Wijnendalebos	1	1	1	1	1	1	1	2002	0	0
496	CP	Wijnendalebos	1	1	1	1	1	1	1	2002	0	0
497	CP	Wijnendalebos	1	1	1	1	1	1	1	2002	0	0
498	CP	Wijnendalebos	1	1	1	1	1	1	1	2002	0	0
499	CP	Wijnendalebos	1	1	1	1	1	1	1	2002	0	0
500	CP	Wijnendalebos	1	1	1	1	1	1	1	2002	0	0
501	CP	Wijnendalebos	1	1	1	1	1	1	1	2002	0	0
502	CP	Wijnendalebos	1	1	1	1	1	1	1	2002	0	0
503	CP	Wijnendalebos	1	1	1	1	1	1	1	2002	0	0
504	CP	Wijnendalebos	1	1	1	1	1	1	1	2002	0	0
505	CP	Wijnendalebos	1	1	1	1	1	1	1	2002	0	0
506	CP	Wijnendalebos	1	1	1	1	1	1	1	2002	0	0
507	CP	Wijnendalebos	1	1	1	1	1	1	1	2002	0	0
508	CP	Wijnendalebos	1	1	1	1	1	1	1	2002	0	0
509	CP	Wijnendalebos	1	1	1	1	1	1	1	2002	0	0
510	CP	Wijnendalebos	1	1	1	1	1	1	1	2002	0	0
511	CP	Wijnendalebos	1	1	1	1	1	1	1	2002	0	0
512	CP	Wijnendalebos	1	1	1	1	1	1	1	2002	0	0
513	CP	Wijnendalebos	1	1	1	1	1	1	1	2002	0	0
514	CP	Wijnendalebos	1	1	1	1	1	1	1	2002	0	0
515	CP	Wijnendalebos	1	1	1	1	1	1	1	2002	0	0
516	CP	Wijnendalebos	1	1	1	1	1	1	1	2002	0	0
517	CP	Wijnendalebos	1	1	1	1	1	1	1	2002	0	0
518	CP	Wijnendalebos	1	1	1	1	1	1	1	2002	0	0
519	CP	Wijnendalebos	1	1	1	1	1	1	1	2002	0	0
520	CP	Wijnendalebos	1	1	1	1	1	1	1	2002	0	0
521	CP	Wijnendalebos	1	1	1	1	1	1	1	2002	0	0
522	CP	Wijnendalebos	1	1	1	1	1	1	1	2002	0	0
523	CP	Wijnendalebos	1	1	1	1	1	1	1	2002	0	0
701	CP	Heirnisse	1	1	1	1	1	1	1	2003	0	0
702	CP	Heirnisse	1	1	1	1	1	1	1	2003	0	0
703	CP	Heirnisse	1	1	1	1	1	1	1	2003	0	0
704	CP	Heirnisse	1	1	1	1	1	1	1	2003	0	0
705	CP	Heirnisse	1	1	1	1	1	1	1	2003	0	0
706	CP	Heirnisse	1	1	1	1	1	1	1	2003	0	0
707	CP	Heirnisse	1	1	1	1	1	1	1	2003	0	0
708	CP	Heirnisse	1	1	1	1	1	1	1	2003	0	0
709	CP	Heirnisse	1	1	1	1	1	1	1	2003	0	0
710	CP	Heirnisse	1	1	1	1	1	1	1	2003	0	0
711	CP	Heirnisse	1	1	1	1	1	1	1	2003	0	0
712	CP	Heirnisse	1	1	1	1	1	1	1	2003	0	0
713	CP	Heirnisse	1	1	1	1	1	1	1	2003	0	0
714	CP	Heirnisse	1	1	1	1	1	1	1	2003	0	0
715	CP	Heirnisse	1	1	1	1	1	1	1	2003	0	0
716	CP	Heirnisse	1	1	1	1	1	1	1	2003	0	0
717	CP	Heirnisse	1	1	1	1	1	1	1	2003	0	0
718	CP	Heirnisse	1	1	1	1	1	1	1	2003	0	0
719	CP	Heirnisse	1	1	1	1	1	1	1	2003	0	0
720	CP	Heirnisse	1	1	1	1	1	1	1	2003	0	0
721	CP	Heirnisse	1	1	1	1	1	1	1	2003	0	0
722	CP	Heirnisse	1	1	1	1	1	1	1	2003	0	0
723	CP	Heirnisse	1	1	1	1	1	1	1	2003	0	0
724	CP	Heirnisse	1	1	1	1	1	1	1	2003	0	0
725	CP	Heirnisse	1	1	1	1	1	1	1	2003	0	0
726	CP	Heirnisse	1	1	1	1	1	1	1	2003	0	0
727	CP	Heirnisse	1	1	1	1	1	1	1	2003	0	0
728	CP	Heirnisse	1	1	1	1	1	1	1	2003	0	0
729	CP	Heirnisse	1	1	1	1	1	1	1	2003	0	0
730	CP	Heirnisse	1	1	1	1	1	1	1	2003	0	0
731	CP	Heirnisse	1	1	1	1	1	1	1	2003	0	0
732	CP	Heirnisse	1	1	1	1	1	1	1	2003	0	0
733	CP	Heirnisse	1	1	1	1	1	1	1	2003	0	0
734	CP	Heirnisse	1	1	1	1	1	1	1	2003	0	0
735	CP	Heirnisse	1	1	1	1	1	1	1	2003	0	0
736	CP	Heirnisse	1	1	1	1	1	1	1	2003	0	0
737	CP	Heirnisse	1	1	1	1	1	1	1	2003	0	0
738	CP	Heirnisse	1	1	1	1	1	1	1	2003	0	0
739	CP	Heirnisse	1	1	1	1	1	1	1	2003	0	0
740	CP	Heirnisse	1	1	1	1	1	1	1	2003	0	0
741	CP	Heirnisse	1	1	1	1	1	1	1	2003	0	0
742	CP	Heirnisse	1	1	1	1	1	1	1	2003	0	0
743	CP	Heirnisse	1	1	1	1	1	1	1	2003	0	0
744	CP	Heirnisse	1	1	1	1	1	1	1	2003	0	0
745	CP	Heirnisse	1	1	1	1	1	1	1	2003	0	0
746	CP	Heirnisse	1	1	1	1	1	1	1	2003	0	0
747	CP	Heirnisse	1	1	1	1	1	1	1	2003	0	0
748	CP	Heirnisse	1	1	1	1	1	1	1	2003	0	0
749	CP	Heirnisse	1	1	1	1	1	1	1	2003	0	0
750	CP	Heirnisse	1	1	1	1	1	1	1	2003	0	0
751	CP	Heirnisse	1	1	1	1	1	1	1	2003	0	0
752	CP	Heirnisse	1	1	1	1	1	1	1	2003	0	0
753	CP	Heirnisse	1	1	1	1	1	1	1	2003	0	0
754	CP	Heirnisse	1	1	1	1	1	1	1	2003	0	0
755	CP	Heirnisse	1	1	1	1	1	1	1	2003	0	0
756	CP	Heirnisse	1	1	1	1	1	1	1	2003	0	0
757	CP	Heirnisse	1	1	1	1	1	1	1	2003	0	0
758	CP	Heirnisse	1	1	1	1	1	1	1	2003	0	0
759	CP	Heirnisse	1	1	1	1	1	1	1	2003	0	0
760	CP	Heirnisse	1	1	1	1	1	1	1	2003	0	0
761	CP	Heirnisse	1	1	1	1	1	1	1	2003	0	0
762	CP	Heirnisse	1	1	1	1	1	1	1	2003	0	0
763	CP	Heirnisse	1	1	1	1	1	1	1	2003	0	0
764	CP	Heirnisse	1	1	1	1	1	1	1	2003	0	0
765	CP	Heirnisse	1	1	1	1	1	1	1	2003	0	0
766	CP	Heirnisse	1	1	1	1	1	1	1	2003	0	0
767	CP	Heirnisse	1	1	1	1	1	1	1	2003	0	0
768	CP	Heirnisse	1	1	1	1	1	1	1	2003	0	0
801	CP	Jansheideberg	1	1	1	1	1	1	1	2004	0	0
802	CP	Jansheideberg	1	1	1	1	1	1	1	2004	0	0
803	CP	Jansheideberg	1	1	1	1	1	1	1	2004	0	0
804	CP	Jansheideberg	1	1	1	1	1	1	1	2004	0	0
805	CP	Jansheideberg	1	1	1	1	1	1	1	2004	0	0
806	CP	Jansheideberg	1	1	1	1	1	1	1	2004	0	0
807	CP	Jansheideberg	1	1	1	1	1	1	1	2004	0	0
808	CP	Jansheideberg	1	1	1	1	1	1	1	2004	0	0
809	CP	Jansheideberg	1	1	1	1	1	1	1	2004	0	0
810	CP	Jansheideberg	1	1	1	1	1	1	1	2004	0	0
811	CP	Jansheideberg	1	1	1	1	1	1	1	2004	0	0
812	CP	Jansheideberg	1	1	1	1	1	1	1	2004	0	0
813	CP	Jansheideberg	1	1	1	1	1	1	1	2004	0	0
814	CP	Jansheideberg	1	1	1	1	1	1	1	2004	0	0
815	CP	Jansheideberg	1	1	1	1	1	1	1	2004	0	0
816	CP	Jansheideberg	1	1	1	1	1	1	1	2004	0	0
817	CP	Jansheideberg	1	1	1	1	1	1	1	2004	0	0
818	CP	Jansheideberg	1	1	1	1	1	1	1	2004	0	0
819	CP	Jansheideberg	1	1	1	1	1	1	1	2004	0	0
820	CP	Jansheideberg	1	1	1	1	1	1	1	2004	0	0
821	CP	Jansheideberg	1	1	1	1	1	1	1	2004	0	0
822	CP	Jansheideberg	1	1	1	1	1	1	1	2004	0	0
823	CP	Jansheideberg	1	1	1	1	1	1	1	2004	0	0
824	CP	Jansheideberg	1	1	1	1	1	1	1	2004	0	0
825	CP	Jansheideberg	1	1	1	1	1	1	1	2004	0	0
826	CP	Jansheideberg	1	1	1	1	1	1	1	2004	0	0
827	CP	Jansheideberg	1	1	1	1	1	1	1	2004	0	0
828	CP	Jansheideberg	1	1	1	1	1	1	1	2004	0	0
829	CP	Jansheideberg	1	1	1	1	1	1	1	2004	0	0
830	CP	Jansheideberg	1	1	1	1	1	1	1	2004	0	0
831	CP	Jansheideberg	1	1	1	1	1	1	1	2004	0	0
832	CP	Jansheideberg	1	1	1	1	1	1	1	2004	0	0
833	CP	Jansheideberg	1	1	1	1	1	1	1	2004	0	0
841	CP	Bos Terrijst	1	1	1	1	1	1	1	2004	0	0
842	CP	Bos Terrijst	1	1	1	1	1	1	1	2004	0	0
843	CP	Bos Terrijst	1	1	1	1	1	1	1	2004	0	0
844	CP	Bos Terrijst	1	1	1	1	1	1	1	2004	0	0
845	CP	Bos Terrijst	1	1	1	1	1	1	1	2004	0	0
846	CP	Bos Terrijst	1	1	1	1	1	1	1	2004	0	0
847	CP	Bos Terrijst	1	1	1	1	1	1	1	2004	0	0
848	CP	Bos Terrijst	1	1	1	1	1	1	1	2004	0	0
849	CP	Bos Terrijst	1	1	1	1	1	1	1	2004	0	0
850	CP	Bos Terrijst	1	1	1	1	1	1	1	2004	0	0
851	CP	Bos Terrijst	1	1	1	1	1	1	1	2004	0	0
852	CP	Bos Terrijst	1	1	1	1	1	1	1	2004	0	0
853	CP	Bos Terrijst	1	1	1	1	1	1	1	2004	0	0
854	CP	Bos Terrijst	1	1	1	1	1	1	1	2004	0	0
855	CP	Bos Terrijst	1	1	1	1	1	1	1	2004	0	0
856	CP	Bos Terrijst	1	1	1	1	1	1	1	2004	0	0
857	CP	Bos Terrijst	1	1	1	1	1	1	1	2004	0	0
858	CP	Bos Terrijst	1	1	1	1	1	1	1	2004	0	0
859	CP	Bos Terrijst	1	1	1	1	1	1	1	2004	0	0
860	CP	Bos Terrijst	1	1	1	1	1	1	1	2004	0	0
861	CP	Bos Terrijst	1	1	1	1	1	1	1	2004	0	0
862	CP	Bos Terrijst	1	1	1	1	1	1	1	2004	0	0
863	CP	Bos Terrijst	1	1	1	1	1	1	1	2004	0	0
864	CP	Bos Terrijst	1	1	1	1	1	1	1	2004	0	0
865	CP	Bos Terrijst	1	1	1	1	1	1	1	2004	0	0
866	CP	Bos Terrijst	1	1	1	1	1	1	1	2004	0	0
867	CP	Bos Terrijst	1	1	1	1	1	1	1	2004	0	0
868	CP	Bos Terrijst	1	1	1	1	1	1	1	2004	0	0
869	CP	Bos Terrijst	1	1	1	1	1	1	1	2004	0	0
870	CP	Bos Terrijst	1	1	1	1	1	1	1	2004	0	0
871	CP	Bos Terrijst	1	1	1	1	1	1	1	2004	0	0
872	CP	Bos Terrijst	1	1	1	1	1	1	1	2004	0	0
873	CP	Bos Terrijst	1	1	1	1	1	1	1	2004	0	0
874	CP	Bos Terrijst	1	1	1	1	1	1	1	2004	0	0
875	CP	Bos Terrijst	1	1	1	1	1	1	1	2004	0	0
876	CP	Bos Terrijst	1	1	1	1	1	1	1	2004	0	0
877	CP	Bos Terrijst	1	1	1	1	1	1	1	2004	0	0
878	CP	Bos Terrijst	1	1	1	1	1	1	1	2004	0	0
879	CP	Bos Terrijst	1	1	1	1	1	1	1	2004	0	0
880	CP	Bos Terrijst	1	1	1	1	1	1	1	2004	0	0
881	CP	Bos Terrijst	1	1	1	1	1	1	1	2004	0	0
882	CP	Bos Terrijst	1	1	1	1	1	1	1	2004	0	0
883	CP	Bos Terrijst	1	1	1	1	1	1	1	2004	0	0
884	CP	Bos Terrijst	1	1	1	1	1	1	1	2004	0	0
885	CP	Bos Terrijst	1	1	1	1	1	1	1	2004	0	0
886	CP	Bos Terrijst	1	1	1	1	1	1	1	2004	0	0
887	CP	Bos Terrijst	1	1	1	1	1	1	1	2004	0	0
888	CP	Bos Terrijst	1	1	1	1	1	1	1	2004	0	0
889	CP	Bos Terrijst	1	1	1	1	1	1	1	2004	0	0
890	CP	Bos Terrijst	1	1	1	1	1	1	1	2004	0	0
901	CP	Pruikemakers	1	1	1	1	1	1	1	2005	0	0
902	CP	Pruikemakers	1	1	1	1	1	1	1	2005	0	0
903	CP	Pruikemakers	1	1	1	1	1	1	1	2005	0	0
904	CP	Pruikemakers	1	1	1	1	1	1	1	2005	0	0
905	CP	Pruikemakers	1	1	1	1	1	1	1	2005	0	0
906	CP	Pruikemakers	1	1	1	1	1	1	1	2005	0	0
907	CP	Pruikemakers	1	1	1	1	1	1	1	2005	0	0
908	CP	Pruikemakers	1	1	1	1	1	1	1	2005	0	0
909	CP	Pruikemakers	1	1	1	1	1	1	1	2005	0	0
910	CP	Pruikemakers	1	1	1	1	1	1	1	2005	0	0
911	CP	Pruikemakers	1	1	1	1	1	1	1	2005	0	0
912	CP	Pruikemakers	1	1	1	1	1	1	1	2005	0	0
913	CP	Pruikemakers	1	1	1	1	1	1	1	2005	0	0
914	CP	Pruikemakers	1	1	1	1	1	1	1	2005	0	0
915	CP	Pruikemakers	1	1	1	1	1	1	1	2005	0	0
916	CP	Pruikemakers	1	1	1	1	1	1	1	2005	0	0
917	CP	Pruikemakers	1	1	1	1	1	1	1	2005	0	0
