plot_id	plottype	forest_reserve	survey_trees	survey_deadw	survey_veg	survey_reg	data_processed	period	survey_number	year_dendro	game_impact_veg	game_impact_reg
918	CP	Pruikemakers	1	1	1	1	1	1	1	2005	0	0
919	CP	Pruikemakers	1	1	1	1	1	1	1	2005	0	0
920	CP	Pruikemakers	1	1	1	1	1	1	1	2005	0	0
921	CP	Pruikemakers	1	1	1	1	1	1	1	2005	0	0
922	CP	Pruikemakers	1	1	1	1	1	1	1	2005	0	0
923	CP	Pruikemakers	1	1	1	1	1	1	1	2005	0	0
924	CP	Pruikemakers	1	1	1	1	1	1	1	2005	0	0
925	CP	Pruikemakers	1	1	1	1	1	1	1	2005	0	0
926	CP	Pruikemakers	1	1	1	1	1	1	1	2005	0	0
927	CP	Pruikemakers	1	1	1	1	1	1	1	2005	0	0
928	CP	Pruikemakers	1	1	1	1	1	1	1	2005	0	0
929	CP	Pruikemakers	1	1	1	1	1	1	1	2005	0	0
930	CP	Pruikemakers	1	1	1	1	1	1	1	2005	0	0
931	CP	Pruikemakers	1	1	1	1	1	1	1	2005	0	0
932	CP	Pruikemakers	1	1	1	1	1	1	1	2005	0	0
933	CP	Pruikemakers	1	1	1	1	1	1	1	2005	0	0
934	CP	Pruikemakers	1	1	1	1	1	1	1	2005	0	0
935	CP	Pruikemakers	1	1	1	1	1	1	1	2005	0	0
936	CP	Pruikemakers	1	1	1	1	1	1	1	2005	0	0
937	CP	Pruikemakers	1	1	1	1	1	1	1	2005	0	0
938	CP	Pruikemakers	1	1	1	1	1	1	1	2005	0	0
939	CP	Pruikemakers	1	1	1	1	1	1	1	2005	0	0
940	CP	Pruikemakers	1	1	1	1	1	1	1	2005	0	0
941	CP	Pruikemakers	1	1	1	1	1	1	1	2005	0	0
942	CP	Pruikemakers	1	1	1	1	1	1	1	2005	0	0
943	CP	Pruikemakers	1	1	1	1	1	1	1	2005	0	0
944	CP	Pruikemakers	1	1	1	1	1	1	1	2005	0	0
945	CP	Pruikemakers	1	1	1	1	1	1	1	2005	0	0
946	CP	Pruikemakers	1	1	0	0	1	1	1	2005	0	0
947	CP	Pruikemakers	1	1	1	1	1	1	1	2005	0	0
948	CP	Pruikemakers	1	1	1	1	1	1	1	2005	0	0
949	CP	Pruikemakers	1	1	1	1	1	1	1	2005	0	0
950	CP	Pruikemakers	1	1	1	1	1	1	1	2005	0	0
951	CP	Pruikemakers	1	1	1	1	1	1	1	2005	0	0
952	CP	Pruikemakers	1	1	1	1	1	1	1	2005	0	0
953	CP	Pruikemakers	1	1	1	1	1	1	1	2005	0	0
954	CP	Pruikemakers	1	1	1	1	1	1	1	2005	0	0
955	CP	Pruikemakers	1	1	1	1	1	1	1	2005	0	0
956	CP	Pruikemakers	1	1	1	1	1	1	1	2005	0	0
957	CP	Pruikemakers	1	1	0	0	1	1	1	2005	0	0
958	CP	Pruikemakers	1	1	1	1	1	1	1	2005	0	0
959	CP	Pruikemakers	1	1	1	1	1	1	1	2005	0	0
960	CP	Pruikemakers	1	1	1	1	1	1	1	2005	0	0
961	CP	Pruikemakers	1	1	1	1	1	1	1	2005	0	0
962	CP	Pruikemakers	1	1	1	1	1	1	1	2005	0	0
963	CP	Pruikemakers	1	1	1	1	1	1	1	2005	0	0
964	CP	Pruikemakers	1	1	1	1	1	1	1	2005	0	0
965	CP	Pruikemakers	1	1	1	1	1	1	1	2005	0	0
966	CP	Pruikemakers	1	1	1	1	1	1	1	2005	0	0
1003	CP	Liedekerke	1	1	1	1	1	1	1	2006	0	0
1004	CP	Liedekerke	1	1	1	1	1	1	1	2006	0	0
1005	CP	Liedekerke	1	1	1	1	1	1	1	2006	0	0
1008	CP	Liedekerke	1	1	1	1	1	1	1	2006	0	0
1009	CP	Liedekerke	1	1	1	1	1	1	1	2006	0	0
1011	CP	Liedekerke	1	1	1	1	1	1	1	2006	0	0
1018	CP	Liedekerke	1	1	1	1	1	1	1	2006	0	0
1019	CP	Liedekerke	1	1	1	1	1	1	1	2006	0	0
1022	CP	Liedekerke	1	1	1	1	1	1	1	2006	0	0
1023	CP	Liedekerke	1	1	1	1	1	1	1	2006	0	0
1024	CP	Liedekerke	1	1	1	1	1	1	1	2006	0	0
1026	CP	Liedekerke	1	1	1	1	1	1	1	2006	0	0
1027	CP	Liedekerke	1	1	1	1	1	1	1	2006	0	0
1028	CP	Liedekerke	1	1	1	1	1	1	1	2006	0	0
1029	CP	Liedekerke	1	1	1	1	1	1	1	2006	0	0
1032	CP	Liedekerke	1	1	1	1	1	1	1	2006	0	0
1035	CP	Liedekerke	1	1	1	1	1	1	1	2006	0	0
1037	CP	Liedekerke	1	1	1	1	1	1	1	2006	0	0
1041	CP	Liedekerke	1	1	1	1	1	1	1	2006	0	0
1044	CP	Liedekerke	1	1	1	1	1	1	1	2006	0	0
1046	CP	Liedekerke	1	1	1	1	1	1	1	2006	0	0
1051	CP	Liedekerke	1	1	1	1	1	1	1	2006	0	0
1052	CP	Liedekerke	1	1	1	1	1	1	1	2006	0	0
1053	CP	Liedekerke	1	1	1	1	1	1	1	2006	0	0
1058	CP	Liedekerke	1	1	1	1	1	1	1	2006	0	0
1059	CP	Liedekerke	1	1	1	1	1	1	1	2006	0	0
1060	CP	Liedekerke	1	1	1	1	1	1	1	2006	0	0
1062	CP	Liedekerke	1	1	1	1	1	1	1	2006	0	0
1063	CP	Liedekerke	1	1	1	1	1	1	1	2006	0	0
1065	CP	Liedekerke	1	1	1	1	1	1	1	2006	0	0
1101	CP	Sevendonck	1	1	1	1	1	1	1	2007	0	0
1102	CP	Sevendonck	1	1	1	1	1	1	1	2007	0	0
1103	CP	Sevendonck	1	1	1	1	1	1	1	2007	0	0
1104	CP	Sevendonck	1	1	1	1	1	1	1	2007	0	0
1105	CP	Sevendonck	1	1	1	1	1	1	1	2007	0	0
1106	CP	Sevendonck	1	1	1	1	1	1	1	2007	0	0
1107	CP	Sevendonck	1	1	1	1	1	1	1	2007	0	0
1108	CP	Sevendonck	1	1	1	1	1	1	1	2007	0	0
1109	CP	Sevendonck	1	1	1	1	1	1	1	2007	0	0
1110	CP	Sevendonck	1	1	1	1	1	1	1	2007	0	0
1111	CP	Sevendonck	1	1	1	1	1	1	1	2007	0	0
1112	CP	Sevendonck	1	1	1	1	1	1	1	2007	0	0
1113	CP	Sevendonck	1	1	1	1	1	1	1	2007	0	0
1114	CP	Sevendonck	1	1	1	1	1	1	1	2007	0	0
1115	CP	Sevendonck	1	1	1	1	1	1	1	2007	0	0
1116	CP	Sevendonck	1	1	1	1	1	1	1	2007	0	0
1117	CP	Sevendonck	1	1	1	1	1	1	1	2007	0	0
1118	CP	Sevendonck	1	1	1	1	1	1	1	2007	0	0
1119	CP	Sevendonck	1	1	1	1	1	1	1	2007	0	0
1120	CP	Sevendonck	1	1	1	1	1	1	1	2007	0	0
1121	CP	Sevendonck	1	1	1	1	1	1	1	2007	0	0
1122	CP	Sevendonck	1	1	1	1	1	1	1	2007	0	0
1123	CP	Sevendonck	1	1	1	1	1	1	1	2007	0	0
1124	CP	Sevendonck	1	1	1	1	1	1	1	2007	0	0
1125	CP	Sevendonck	1	1	1	1	1	1	1	2007	0	0
1126	CP	Sevendonck	1	1	1	1	1	1	1	2007	0	0
1127	CP	Sevendonck	1	1	1	1	1	1	1	2007	0	0
1128	CP	Sevendonck	1	1	1	1	1	1	1	2007	0	0
1129	CP	Sevendonck	1	1	1	1	1	1	1	2007	0	0
1130	CP	Sevendonck	1	1	1	1	1	1	1	2007	0	0
1131	CP	Sevendonck	1	1	1	1	1	1	1	2007	0	0
1132	CP	Sevendonck	1	1	1	1	1	1	1	2007	0	0
1133	CP	Sevendonck	1	1	1	1	1	1	1	2007	0	0
1134	CP	Sevendonck	1	1	1	1	1	1	1	2007	0	0
1135	CP	Sevendonck	1	1	1	1	1	1	1	2007	0	0
1136	CP	Sevendonck	1	1	1	1	1	1	1	2007	0	0
1137	CP	Sevendonck	1	1	1	1	1	1	1	2007	0	0
1138	CP	Sevendonck	1	1	1	1	1	1	1	2007	0	0
1139	CP	Sevendonck	1	1	1	1	1	1	1	2007	0	0
1140	CP	Sevendonck	1	1	1	1	1	1	1	2007	0	0
1141	CP	Sevendonck	1	1	1	1	1	1	1	2007	0	0
1142	CP	Sevendonck	1	1	1	1	1	1	1	2007	0	0
1143	CP	Sevendonck	1	1	1	1	1	1	1	2007	0	0
1144	CP	Sevendonck	1	1	1	1	1	1	1	2007	0	0
1145	CP	Sevendonck	1	1	1	1	1	1	1	2007	0	0
1146	CP	Sevendonck	1	1	1	1	1	1	1	2007	0	0
1147	CP	Sevendonck	1	1	1	1	1	1	1	2007	0	0
1148	CP	Sevendonck	1	1	1	1	1	1	1	2007	0	0
1149	CP	Sevendonck	1	1	1	1	1	1	1	2007	0	0
1150	CP	Sevendonck	1	1	1	1	1	1	1	2007	0	0
1151	CP	Sevendonck	1	1	1	1	1	1	1	2007	0	0
1152	CP	Sevendonck	1	1	1	1	1	1	1	2007	0	0
1153	CP	Sevendonck	1	1	1	1	1	1	1	2007	0	0
1154	CP	Sevendonck	1	1	1	1	1	1	1	2007	0	0
1155	CP	Sevendonck	1	1	1	1	1	1	1	2007	0	0
1156	CP	Sevendonck	1	1	1	1	1	1	1	2007	0	0
1157	CP	Sevendonck	1	1	1	1	1	1	1	2007	0	0
1158	CP	Sevendonck	1	1	1	1	1	1	1	2007	0	0
1159	CP	Sevendonck	1	1	1	1	1	1	1	2007	0	0
1160	CP	Sevendonck	1	1	1	1	1	1	1	2007	0	0
1161	CP	Sevendonck	1	1	1	1	1	1	1	2007	0	0
1162	CP	Sevendonck	1	1	1	1	1	1	1	2007	0	0
1163	CP	Sevendonck	1	1	1	1	1	1	1	2007	0	0
1164	CP	Sevendonck	1	1	1	1	1	1	1	2007	0	0
1165	CP	Sevendonck	1	1	1	1	1	1	1	2007	0	0
1166	CP	Sevendonck	1	1	1	1	1	1	1	2007	0	0
1167	CP	Sevendonck	1	1	1	1	1	1	1	2007	0	0
1168	CP	Sevendonck	1	1	1	1	1	1	1	2007	0	0
1169	CP	Sevendonck	1	1	1	1	1	1	1	2007	0	0
1170	CP	Sevendonck	1	1	1	1	1	1	1	2007	0	0
1171	CP	Sevendonck	1	1	1	1	1	1	1	2007	0	0
1172	CP	Sevendonck	1	1	1	1	1	1	1	2007	0	0
1173	CP	Sevendonck	1	1	1	1	1	1	1	2007	0	0
1174	CP	Sevendonck	1	1	1	1	1	1	1	2007	0	0
1175	CP	Sevendonck	1	1	1	1	1	1	1	2007	0	0
1176	CP	Sevendonck	1	1	1	1	1	1	1	2007	0	0
1177	CP	Sevendonck	1	1	1	1	1	1	1	2007	0	0
1178	CP	Sevendonck	1	1	1	1	1	1	1	2007	0	0
1201	CP	Muizenbos	1	1	1	1	1	1	1	2007	0	0
1202	CP	Muizenbos	1	1	1	1	1	1	1	2007	0	0
1203	CP	Muizenbos	1	1	1	1	1	1	1	2007	0	0
1204	CP	Muizenbos	1	1	1	1	1	1	1	2007	0	0
1205	CP	Muizenbos	1	1	1	1	1	1	1	2007	0	0
1206	CP	Muizenbos	1	1	1	1	1	1	1	2007	0	0
1207	CP	Muizenbos	1	1	1	1	1	1	1	2007	0	0
1208	CP	Muizenbos	1	1	1	1	1	1	1	2007	0	0
1209	CP	Muizenbos	1	1	1	1	1	1	1	2007	0	0
1210	CP	Muizenbos	1	1	1	1	1	1	1	2007	0	0
1211	CP	Muizenbos	1	1	1	1	1	1	1	2007	0	0
1212	CP	Muizenbos	1	1	1	1	1	1	1	2007	0	0
1213	CP	Muizenbos	1	1	1	1	1	1	1	2007	0	0
1214	CP	Muizenbos	1	1	1	1	1	1	1	2007	0	0
1215	CP	Muizenbos	1	1	1	1	1	1	1	2007	0	0
1216	CP	Muizenbos	1	1	1	1	1	1	1	2007	0	0
1217	CP	Muizenbos	1	1	1	1	1	1	1	2007	0	0
1218	CP	Muizenbos	1	1	1	1	1	1	1	2007	0	0
1219	CP	Muizenbos	1	1	1	1	1	1	1	2007	0	0
1220	CP	Muizenbos	1	1	1	1	1	1	1	2007	0	0
1221	CP	Muizenbos	1	1	1	1	1	1	1	2007	0	0
1222	CP	Muizenbos	1	1	1	1	1	1	1	2007	0	0
1223	CP	Muizenbos	1	1	1	1	1	1	1	2007	0	0
1224	CP	Muizenbos	1	1	1	1	1	1	1	2007	0	0
1225	CP	Muizenbos	1	1	1	1	1	1	1	2007	0	0
1226	CP	Muizenbos	1	1	1	1	1	1	1	2007	0	0
1227	CP	Muizenbos	1	1	1	1	1	1	1	2007	0	0
1228	CP	Muizenbos	1	1	1	1	1	1	1	2007	0	0
1229	CP	Muizenbos	1	1	1	1	1	1	1	2007	0	0
1230	CP	Muizenbos	1	1	1	1	1	1	1	2007	0	0
1231	CP	Muizenbos	1	1	1	1	1	1	1	2007	0	0
1232	CP	Muizenbos	1	1	1	1	1	1	1	2007	0	0
1233	CP	Muizenbos	1	1	1	1	1	1	1	2007	0	0
1234	CP	Muizenbos	1	1	1	1	1	1	1	2007	0	0
1235	CP	Muizenbos	1	1	1	1	1	1	1	2007	0	0
1236	CP	Muizenbos	1	1	1	1	1	1	1	2007	0	0
1237	CP	Muizenbos	1	1	1	1	1	1	1	2007	0	0
1238	CP	Muizenbos	1	1	1	1	1	1	1	2007	0	0
1239	CP	Muizenbos	1	1	1	1	1	1	1	2007	0	0
1240	CP	Muizenbos	1	1	1	1	1	1	1	2007	0	0
1241	CP	Muizenbos	1	1	1	1	1	1	1	2007	0	0
1242	CP	Muizenbos	1	1	1	1	1	1	1	2007	0	0
1243	CP	Muizenbos	1	1	1	1	1	1	1	2007	0	0
1244	CP	Muizenbos	1	1	1	1	1	1	1	2007	0	0
1245	CP	Muizenbos	1	1	1	1	1	1	1	2007	0	0
1246	CP	Muizenbos	1	1	1	1	1	1	1	2007	0	0
1301	CP	Ename	0	0	0	0	0	1	NA	NA	0	0
1302	CP	Ename	0	0	0	0	0	1	NA	NA	0	0
1303	CP	Ename	0	0	0	0	0	1	NA	NA	0	0
1304	CP	Ename	0	0	0	0	0	1	NA	NA	0	0
1305	CP	Ename	0	0	0	0	0	1	NA	NA	0	0
1306	CP	Ename	0	0	0	0	0	1	NA	NA	0	0
1307	CP	Ename	0	0	0	0	0	1	NA	NA	0	0
1308	CP	Ename	0	0	0	0	0	1	NA	NA	0	0
1309	CP	Ename	0	0	0	0	0	1	NA	NA	0	0
1310	CP	Ename	0	0	0	0	0	1	NA	NA	0	0
1311	CP	Ename	0	0	0	0	0	1	NA	NA	0	0
1312	CP	Ename	0	0	0	0	0	1	NA	NA	0	0
1313	CP	Ename	0	0	0	0	0	1	NA	NA	0	0
1314	CP	Ename	0	0	0	0	0	1	NA	NA	0	0
1315	CP	Ename	0	0	0	0	0	1	NA	NA	0	0
1316	CP	Ename	0	0	0	0	0	1	NA	NA	0	0
1317	CP	Ename	0	0	0	0	0	1	NA	NA	0	0
1318	CP	Ename	0	0	0	0	0	1	NA	NA	0	0
1319	CP	Ename	0	0	0	0	0	1	NA	NA	0	0
1320	CP	Ename	0	0	0	0	0	1	NA	NA	0	0
1321	CP	Ename	0	0	0	0	0	1	NA	NA	0	0
1322	CP	Ename	0	0	0	0	0	1	NA	NA	0	0
1323	CP	Ename	0	0	0	0	0	1	NA	NA	0	0
1324	CP	Ename	0	0	0	0	0	1	NA	NA	0	0
1325	CP	Ename	0	0	0	0	0	1	NA	NA	0	0
1326	CP	Ename	0	0	0	0	0	1	NA	NA	0	0
1327	CP	Ename	0	0	0	0	0	1	NA	NA	0	0
1328	CP	Ename	0	0	0	0	0	1	NA	NA	0	0
1329	CP	Ename	0	0	0	0	0	1	NA	NA	0	0
1330	CP	Ename	0	0	0	0	0	1	NA	NA	0	0
1331	CP	Ename	0	0	0	0	0	1	NA	NA	0	0
1332	CP	Ename	0	0	0	0	0	1	NA	NA	0	0
1333	CP	Ename	0	0	0	0	0	1	NA	NA	0	0
1334	CP	Ename	0	0	0	0	0	1	NA	NA	0	0
1335	CP	Ename	0	0	0	0	0	1	NA	NA	0	0
1336	CP	Ename	0	0	0	0	0	1	NA	NA	0	0
1337	CP	Ename	0	0	0	0	0	1	NA	NA	0	0
1338	CP	Ename	0	0	0	0	0	1	NA	NA	0	0
1339	CP	Ename	0	0	0	0	0	1	NA	NA	0	0
1340	CP	Ename	0	0	0	0	0	1	NA	NA	0	0
1341	CP	Ename	0	0	0	0	0	1	NA	NA	0	0
1342	CP	Ename	0	0	0	0	0	1	NA	NA	0	0
1343	CP	Ename	0	0	0	0	0	1	NA	NA	0	0
1344	CP	Ename	0	0	0	0	0	1	NA	NA	0	0
1345	CP	Ename	0	0	0	0	0	1	NA	NA	0	0
1346	CP	Ename	0	0	0	0	0	1	NA	NA	0	0
1347	CP	Ename	0	0	0	0	0	1	NA	NA	0	0
1348	CP	Ename	0	0	0	0	0	1	NA	NA	0	0
1349	CP	Ename	0	0	0	0	0	1	NA	NA	0	0
1350	CP	Ename	0	0	0	0	0	1	NA	NA	0	0
1351	CP	Ename	0	0	0	0	0	1	NA	NA	0	0
1352	CP	Ename	0	0	0	0	0	1	NA	NA	0	0
1353	CP	Ename	0	0	0	0	0	1	NA	NA	0	0
1354	CP	Ename	0	0	0	0	0	1	NA	NA	0	0
1355	CP	Ename	0	0	0	0	0	1	NA	NA	0	0
1356	CP	Ename	0	0	0	0	0	1	NA	NA	0	0
1357	CP	Ename	0	0	0	0	0	1	NA	NA	0	0
1358	CP	Ename	0	0	0	0	0	1	NA	NA	0	0
1359	CP	Ename	0	0	0	0	0	1	NA	NA	0	0
1360	CP	Ename	0	0	0	0	0	1	NA	NA	0	0
1361	CP	Ename	0	0	0	0	0	1	NA	NA	0	0
1362	CP	Ename	0	0	0	0	0	1	NA	NA	0	0
1363	CP	Ename	0	0	0	0	0	1	NA	NA	0	0
1364	CP	Ename	0	0	0	0	0	1	NA	NA	0	0
1365	CP	Ename	0	0	0	0	0	1	NA	NA	0	0
1366	CP	Ename	0	0	0	0	0	1	NA	NA	0	0
1367	CP	Ename	0	0	0	0	0	1	NA	NA	0	0
1368	CP	Ename	0	0	0	0	0	1	NA	NA	0	0
1369	CP	Ename	0	0	0	0	0	1	NA	NA	0	0
1370	CP	Ename	0	0	0	0	0	1	NA	NA	0	0
1371	CP	Ename	0	0	0	0	0	1	NA	NA	0	0
1372	CP	Ename	0	0	0	0	0	1	NA	NA	0	0
1373	CP	Ename	0	0	0	0	0	1	NA	NA	0	0
1401	CP	De heide	0	0	0	0	0	1	NA	NA	0	0
1402	CP	De heide	0	0	0	0	0	1	NA	NA	0	0
1403	CP	De heide	0	0	0	0	0	1	NA	NA	0	0
1404	CP	De heide	0	0	0	0	0	1	NA	NA	0	0
1405	CP	De heide	0	0	0	0	0	1	NA	NA	0	0
1406	CP	De heide	0	0	0	0	0	1	NA	NA	0	0
1407	CP	De heide	0	0	0	0	0	1	NA	NA	0	0
1408	CP	De heide	0	0	0	0	0	1	NA	NA	0	0
1409	CP	De heide	0	0	0	0	0	1	NA	NA	0	0
1410	CP	De heide	0	0	0	0	0	1	NA	NA	0	0
1411	CP	De heide	0	0	0	0	0	1	NA	NA	0	0
1412	CP	De heide	0	0	0	0	0	1	NA	NA	0	0
1413	CP	De heide	0	0	0	0	0	1	NA	NA	0	0
1414	CP	De heide	0	0	0	0	0	1	NA	NA	0	0
1415	CP	De heide	0	0	0	0	0	1	NA	NA	0	0
1416	CP	De heide	0	0	0	0	0	1	NA	NA	0	0
1417	CP	De heide	0	0	0	0	0	1	NA	NA	0	0
1418	CP	De heide	0	0	0	0	0	1	NA	NA	0	0
1419	CP	De heide	0	0	0	0	0	1	NA	NA	0	0
1420	CP	De heide	0	0	0	0	0	1	NA	NA	0	0
1421	CP	De heide	0	0	0	0	0	1	NA	NA	0	0
1422	CP	De heide	0	0	0	0	0	1	NA	NA	0	0
1423	CP	De heide	0	0	0	0	0	1	NA	NA	0	0
1424	CP	De heide	0	0	0	0	0	1	NA	NA	0	0
1425	CP	De heide	0	0	0	0	0	1	NA	NA	0	0
1426	CP	De heide	0	0	0	0	0	1	NA	NA	0	0
1427	CP	De heide	0	0	0	0	0	1	NA	NA	0	0
1428	CP	De heide	0	0	0	0	0	1	NA	NA	0	0
1429	CP	De heide	0	0	0	0	0	1	NA	NA	0	0
1430	CP	De heide	0	0	0	0	0	1	NA	NA	0	0
1431	CP	De heide	0	0	0	0	0	1	NA	NA	0	0
1432	CP	De heide	0	0	0	0	0	1	NA	NA	0	0
1433	CP	De heide	0	0	0	0	0	1	NA	NA	0	0
1434	CP	De heide	0	0	0	0	0	1	NA	NA	0	0
1435	CP	De heide	0	0	0	0	0	1	NA	NA	0	0
1436	CP	De heide	0	0	0	0	0	1	NA	NA	0	0
1437	CP	De heide	0	0	0	0	0	1	NA	NA	0	0
1438	CP	De heide	0	0	0	0	0	1	NA	NA	0	0
1439	CP	De heide	0	0	0	0	0	1	NA	NA	0	0
1440	CP	De heide	0	0	0	0	0	1	NA	NA	0	0
1441	CP	De heide	0	0	0	0	0	1	NA	NA	0	0
1442	CP	De heide	0	0	0	0	0	1	NA	NA	0	0
1443	CP	De heide	0	0	0	0	0	1	NA	NA	0	0
1444	CP	De heide	0	0	0	0	0	1	NA	NA	0	0
1445	CP	De heide	0	0	0	0	0	1	NA	NA	0	0
1446	CP	De heide	0	0	0	0	0	1	NA	NA	0	0
1447	CP	De heide	0	0	0	0	0	1	NA	NA	0	0
1448	CP	De heide	0	0	0	0	0	1	NA	NA	0	0
1449	CP	De heide	0	0	0	0	0	1	NA	NA	0	0
1450	CP	De heide	0	0	0	0	0	1	NA	NA	0	0
1451	CP	De heide	0	0	0	0	0	1	NA	NA	0	0
1452	CP	De heide	0	0	0	0	0	1	NA	NA	0	0
1501	CP	Kluisbos	0	0	0	0	0	1	NA	NA	0	0
1502	CP	Kluisbos	0	0	0	0	0	1	NA	NA	0	0
1503	CP	Kluisbos	0	0	0	0	0	1	NA	NA	0	0
1504	CP	Kluisbos	0	0	0	0	0	1	NA	NA	0	0
1505	CP	Kluisbos	0	0	0	0	0	1	NA	NA	0	0
1506	CP	Kluisbos	0	0	0	0	0	1	NA	NA	0	0
1507	CP	Kluisbos	0	0	0	0	0	1	NA	NA	0	0
1508	CP	Kluisbos	0	0	0	0	0	1	NA	NA	0	0
1509	CP	Kluisbos	0	0	0	0	0	1	NA	NA	0	0
1510	CP	Kluisbos	0	0	0	0	0	1	NA	NA	0	0
1511	CP	Kluisbos	0	0	0	0	0	1	NA	NA	0	0
1512	CP	Kluisbos	0	0	0	0	0	1	NA	NA	0	0
1513	CP	Kluisbos	0	0	0	0	0	1	NA	NA	0	0
1514	CP	Kluisbos	0	0	0	0	0	1	NA	NA	0	0
1515	CP	Kluisbos	0	0	0	0	0	1	NA	NA	0	0
1516	CP	Kluisbos	0	0	0	0	0	1	NA	NA	0	0
1517	CP	Kluisbos	0	0	0	0	0	1	NA	NA	0	0
1518	CP	Kluisbos	0	0	0	0	0	1	NA	NA	0	0
1519	CP	Kluisbos	0	0	0	0	0	1	NA	NA	0	0
1520	CP	Kluisbos	0	0	0	0	0	1	NA	NA	0	0
1521	CP	Kluisbos	0	0	0	0	0	1	NA	NA	0	0
1522	CP	Kluisbos	0	0	0	0	0	1	NA	NA	0	0
1523	CP	Kluisbos	0	0	0	0	0	1	NA	NA	0	0
1524	CP	Kluisbos	0	0	0	0	0	1	NA	NA	0	0
1525	CP	Kluisbos	0	0	0	0	0	1	NA	NA	0	0
1526	CP	Kluisbos	0	0	0	0	0	1	NA	NA	0	0
1527	CP	Kluisbos	0	0	0	0	0	1	NA	NA	0	0
1528	CP	Kluisbos	0	0	0	0	0	1	NA	NA	0	0
1529	CP	Kluisbos	0	0	0	0	0	1	NA	NA	0	0
1530	CP	Kluisbos	0	0	0	0	0	1	NA	NA	0	0
1531	CP	Kluisbos	0	0	0	0	0	1	NA	NA	0	0
1532	CP	Kluisbos	0	0	0	0	0	1	NA	NA	0	0
1533	CP	Kluisbos	0	0	0	0	0	1	NA	NA	0	0
1534	CP	Kluisbos	0	0	0	0	0	1	NA	NA	0	0
1535	CP	Kluisbos	0	0	0	0	0	1	NA	NA	0	0
1536	CP	Kluisbos	0	0	0	0	0	1	NA	NA	0	0
1537	CP	Kluisbos	0	0	0	0	0	1	NA	NA	0	0
1538	CP	Kluisbos	0	0	0	0	0	1	NA	NA	0	0
1539	CP	Kluisbos	0	0	0	0	0	1	NA	NA	0	0
1540	CP	Kluisbos	0	0	0	0	0	1	NA	NA	0	0
1541	CP	Kluisbos	0	0	0	0	0	1	NA	NA	0	0
1542	CP	Kluisbos	0	0	0	0	0	1	NA	NA	0	0
1543	CP	Kluisbos	0	0	0	0	0	1	NA	NA	0	0
1544	CP	Kluisbos	0	0	0	0	0	1	NA	NA	0	0
1545	CP	Kluisbos	0	0	0	0	0	1	NA	NA	0	0
1546	CP	Kluisbos	0	0	0	0	0	1	NA	NA	0	0
1547	CP	Kluisbos	0	0	0	0	0	1	NA	NA	0	0
1548	CP	Kluisbos	0	0	0	0	0	1	NA	NA	0	0
1549	CP	Kluisbos	0	0	0	0	0	1	NA	NA	0	0
1550	CP	Kluisbos	0	0	0	0	0	1	NA	NA	0	0
1551	CP	Kluisbos	0	0	0	0	0	1	NA	NA	0	0
1552	CP	Kluisbos	0	0	0	0	0	1	NA	NA	0	0
1553	CP	Kluisbos	0	0	0	0	0	1	NA	NA	0	0
1554	CP	Kluisbos	0	0	0	0	0	1	NA	NA	0	0
1555	CP	Kluisbos	0	0	0	0	0	1	NA	NA	0	0
1556	CP	Kluisbos	0	0	0	0	0	1	NA	NA	0	0
1557	CP	Kluisbos	0	0	0	0	0	1	NA	NA	0	0
1558	CP	Kluisbos	0	0	0	0	0	1	NA	NA	0	0
1559	CP	Kluisbos	0	0	0	0	0	1	NA	NA	0	0
1560	CP	Kluisbos	0	0	0	0	0	1	NA	NA	0	0
1561	CP	Kluisbos	0	0	0	0	0	1	NA	NA	0	0
1562	CP	Kluisbos	0	0	0	0	0	1	NA	NA	0	0
1563	CP	Kluisbos	0	0	0	0	0	1	NA	NA	0	0
1564	CP	Kluisbos	0	0	0	0	0	1	NA	NA	0	0
1565	CP	Kluisbos	0	0	0	0	0	1	NA	NA	0	0
1566	CP	Kluisbos	0	0	0	0	0	1	NA	NA	0	0
