plot_id	year	period	species	perc_subplots_with_regeneration	nr_of_subplots_with_regeneration	rubbing_damage_perc	approx_nr_established_ha	approx_nr_seedlings_ha	mean_number_established_ha	lci_number_established_ha	uci_number_established_ha	mean_number_seedlings_ha	lci_number_seedlings_ha	uci_number_seedlings_ha
11000	2000	1	4	0.133333333333333	1	NA	0	0.133333333333333	0	0	0	0.133333333383333	0.133333333333333	0.133333333433333
11000	2000	1	6	0.4	3	NA	0.133333333333333	0.266666666666667	0.133333333383333	0.133333333333333	0.133333333433333	0.266666666766667	0.266666666695956	0.266666666837377
11000	2000	1	7	36	270	NA	79.3333333333333	21.4666666666667	79.3333333424333	79.3333333408658	79.3333333440008	21.4666666710667	21.4666666703509	21.4666666717825
11000	2000	1	14	0.533333333333333	4	NA	0	0.533333333333333	0	0	0	0.533333333533333	0.533333333433333	0.533333333633333
11000	2000	1	16	3.33333333333333	25	NA	0.933333333333333	2.93333333333333	0.933333333683333	0.933333333551046	0.933333333815621	2.93333333423333	2.93333333399188	2.93333333447479
11000	2000	1	27	0.133333333333333	1	NA	0	0.133333333333333	0	0	0	0.133333333383333	0.133333333333333	0.133333333433333
11000	2000	1	31	0.533333333333333	4	NA	0	0.533333333333333	0	0	0	0.533333333533333	0.533333333433333	0.533333333633333
11000	2000	1	39	0.133333333333333	1	NA	0	0.133333333333333	0	0	0	0.133333333383333	0.133333333333333	0.133333333433333
11000	2000	1	64	0.133333333333333	1	NA	0	0.133333333333333	0	0	0	0.133333333383333	0.133333333333333	0.133333333433333
11000	2000	1	71	0.133333333333333	1	NA	0	0.133333333333333	0	0	0	0.133333333383333	0.133333333333333	0.133333333433333
11000	2000	1	77	0.133333333333333	1	NA	0.133333333333333	0	0.133333333383333	0.133333333333333	0.133333333433333	0	0	0
11000	2000	1	79	0.4	3	NA	0	0.8	0	0	0	0.80000000015	0.800000000033333	0.800000000266667
11000	2000	1	82	0.133333333333333	1	NA	0	0.133333333333333	0	0	0	0.133333333383333	0.133333333333333	0.133333333433333
11000	2000	1	87	1.06666666666667	8	NA	0.266666666666667	1.06666666666667	0.266666666766667	0.266666666695956	0.266666666837377	1.06666666696667	1.06666666682525	1.06666666710809
11000	2000	1	NA	59.6	447	NA	0	0	0	0	0	0	0	0
31000	2001	1	NA	100	10	NA	0	0	0	0	0	0	0	0
41000	2001	1	3	9.18367346938776	9	NA	0	24.4897959183673	0	0	0	24.8929360547526	22.3962306938425	27.6679711821493
41000	2001	1	7	35.7142857142857	35	NA	0	80.6122448979592	0	0	0	82.5776513158429	78.4139989208613	86.962386699893
41000	2001	1	14	98.9795918367347	97	NA	0	7796.9387755102	0	0	0	21032.1924839755	19155.2843015271	23093.0073247585
41000	2001	1	16	17.3469387755102	17	NA	0	40.8163265306122	0	0	0	41.8818244641193	38.7511350803853	45.2654410459108
41000	2001	1	20	6.12244897959184	6	NA	0	18.3673469387755	0	0	0	19.3608836341583	16.0581684956611	23.3428746993594
41000	2001	1	23	3.06122448979592	3	NA	0	5.10204081632653	0	0	0	5.267630265657	4.52159801494575	6.13675265336441
41000	2001	1	27	3.06122448979592	3	NA	0	5.10204081632653	0	0	0	5.267630265657	4.52159801494575	6.13675265336441
41000	2001	1	28	6.12244897959184	6	NA	0	8.16326530612245	0	0	0	8.32885475560292	7.71655793617297	8.98973637128335
41000	2001	1	31	19.3877551020408	19	NA	0	64.2857142857143	0	0	0	63.6508477821888	60.3737628663377	67.1058127080945
41000	2001	1	39	8.16326530612245	8	NA	0	16.3265306122449	0	0	0	16.9888884093668	15.1503429080662	19.0505476435289
41000	2001	1	43	2.04081632653061	2	NA	0	4.08163265306122	0	0	0	4.24722210234169	3.37769141660618	5.34059905470726
41000	2001	1	52	2.04081632653061	2	NA	0	6.12244897959184	0	0	0	6.45362787805277	4.66778539348721	8.92271372340545
41000	2001	1	54	2.04081632653061	2	NA	30.6122448979592	8.16326530612245	29.5742382575985	21.4285714286714	40.8163265306122	7.90404764538581	6.12244897969184	10.2040816326531
41000	2001	1	63	1.02040816326531	1	NA	0	1.02040816326531	0	0	0	1.02040816331531	1.02040816326531	1.02040816336531
41000	2001	1	64	2.04081632653061	2	NA	0	6.12244897959184	0	0	0	6.45362787805277	4.66778539348721	8.92271372340545
41000	2001	1	83	1.02040816326531	1	NA	0	8.16326530612245	0	0	0	7.90404764538581	6.12244897969184	10.2040816326531
41000	2001	1	87	28.5714285714286	28	NA	0	59.1836734693878	0	0	0	61.6675152084947	57.8808303338293	65.7019329207391
43000	2001	1	7	70	7	NA	0	14	0	0	0	14.00000000035	14.0000000002177	14.0000000004823
43000	2001	1	14	100	10	NA	0	1128	0	0	0	2421.27380650887	1966.32151637511	2981.48944476462
43000	2001	1	16	40	4	NA	0	26	0	0	0	25.81648870541	22.6436760190994	29.4338732153912
43000	2001	1	28	30	3	NA	0	34	0	0	0	32.9838667698384	29.2422856950784	37.2041870609846
43000	2001	1	31	10	1	NA	0	2	0	0	0	2.00000000005	2	2.0000000001
43000	2001	1	54	10	1	NA	2	0	2.00000000005	2	2.0000000001	0	0	0
43000	2001	1	64	10	1	NA	0	2	0	0	0	2.00000000005	2	2.0000000001
43000	2001	1	83	30	3	NA	0	82	0	0	0	79.7819956901368	64.9817451297493	97.9531532062066
43000	2001	1	87	50	5	NA	0	10	0	0	0	10.00000000025	10.0000000001382	10.0000000003618
43000	2001	1	89	10	1	NA	0	16	0	0	0	15.4919333848942	12.0000000001	20
51000	2001	1	3	8.16326530612245	8	NA	0	10.2040816326531	0	0	0	10.3696710822335	9.79250339053963	10.9808568927934
51000	2001	1	4	51.0204081632653	50	NA	205.102040816327	666.326530612245	202.895496996636	188.81966493432	218.020632097995	650.405541036856	624.604844928033	677.271992438974
51000	2001	1	6	1.02040816326531	1	NA	0	1.02040816326531	0	0	0	1.02040816331531	1.02040816326531	1.02040816336531
51000	2001	1	7	2.04081632653061	2	NA	1.02040816326531	1.02040816326531	1.02040816331531	1.02040816326531	1.02040816336531	1.02040816331531	1.02040816326531	1.02040816336531
51000	2001	1	9	1.02040816326531	1	NA	1.02040816326531	0	1.02040816331531	1.02040816326531	1.02040816336531	0	0	0
51000	2001	1	13	8.16326530612245	8	NA	6.12244897959184	9.18367346938775	6.2880384289723	5.60754395005055	7.05111322112348	9.51485236799868	8.35843247824211	10.8312672047631
51000	2001	1	14	93.8775510204082	92	NA	0	5887.75510204082	0	0	0	9563.4915232032	9224.51225276822	9914.92748973613
51000	2001	1	16	30.6122448979592	30	NA	2.04081632653061	90.8163265306122	2.04081632663061	2.0408163265599	2.04081632670132	91.4461492617017	86.8883889972662	96.2429884050047
51000	2001	1	20	51.0204081632653	50	NA	87.7551020408163	856.122448979592	86.8063563510316	76.8843383418683	98.0088229339527	1070.94948040303	1025.12727817243	1118.81989095075
51000	2001	1	24	4.08163265306122	4	NA	7.14285714285714	18.3673469387755	7.47403604136807	6.02226453151987	9.27578230004635	18.3619128923503	13.9678754601268	24.1382339088523
51000	2001	1	28	17.3469387755102	17	NA	10.2040816326531	22.4489795918367	10.7008499803945	8.77529522780005	13.0489273956445	23.1113373892586	21.6471532286872	24.6745569857333
51000	2001	1	39	51.0204081632653	50	NA	104.081632653061	604.081632653061	104.689788409769	96.8167082237978	113.203103042375	816.206209326088	773.608913181864	861.1490441629
51000	2001	1	41	2.04081632653061	2	NA	0	9.18367346938776	0	0	0	8.92445580870112	7.8545183017639	10.1401395249882
51000	2001	1	44	1.02040816326531	1	NA	0	1.02040816326531	0	0	0	1.02040816331531	1.02040816326531	1.02040816336531
51000	2001	1	54	11.2244897959184	11	NA	60.2040816326531	59.1836734693878	59.5350548603422	53.5372408645384	66.2048080922243	57.7165616701988	53.7272368270569	62.0020996380793
51000	2001	1	64	1.02040816326531	1	NA	0	1.02040816326531	0	0	0	1.02040816331531	1.02040816326531	1.02040816336531
51000	2001	1	69	1.02040816326531	1	NA	0	3.06122448979592	0	0	0	3.22681393902638	2.04081632663061	5.10204081632653
51000	2001	1	71	14.2857142857143	14	NA	220.408163265306	701.020408163265	440.709412519949	377.859353156033	514.013440878027	1583.7131566613	1295.15378157947	1936.56336278721
51000	2001	1	77	1.02040816326531	1	NA	1.02040816326531	0	1.02040816331531	1.02040816326531	1.02040816336531	0	0	0
51000	2001	1	79	1.02040816326531	1	NA	1.02040816326531	0	1.02040816331531	1.02040816326531	1.02040816336531	0	0	0
51000	2001	1	83	21.4285714285714	21	NA	44.8979591836735	118.367346938776	44.4622839810059	40.3827234098552	48.9539716463293	117.987330834756	110.257258964232	126.259353518178
51000	2001	1	86	3.06122448979592	3	NA	3.06122448979592	5.10204081632653	3.22681393902638	2.04081632663061	5.10204081632653	5.267630265657	4.52159801494575	6.13675265336441
51000	2001	1	87	77.5510204081633	76	NA	44.8979591836735	921.428571428571	45.6268441718944	39.603049939439	52.5668834160458	904.193788337841	873.527816611564	935.936316304268
51000	2001	1	89	2.04081632653061	2	NA	0	2.04081632653061	0	0	0	2.04081632663061	2.0408163265599	2.04081632670132
51000	2001	1	NA	2.04081632653061	2	NA	0	0	0	0	0	0	0	0
53000	2001	1	2	10	1	NA	10	0	10.00000000005	10	10.0000000001	0	0	0
53000	2001	1	3	50	5	NA	0	110	0	0	0	114.868329805389	98.0110575034727	134.624944658025
53000	2001	1	4	70	7	NA	120	440	119.082443526026	99.9802187668168	141.834340142849	432.325747116482	390.987210429922	478.034950080098
53000	2001	1	6	70	7	NA	350	90	341.450311525721	296.836268850974	392.769777400566	93.2455532036758	81.9126382838811	106.146418604252
53000	2001	1	7	20	2	NA	10	10	10.00000000005	10	10.0000000001	10.00000000005	10	10.0000000001
53000	2001	1	20	20	2	NA	0	40	0	0	0	41.6227766018129	33.1013758814732	52.3378707352788
53000	2001	1	28	10	1	NA	0	10	0	0	0	10.00000000005	10	10.0000000001
53000	2001	1	39	100	10	NA	190	770	192.327996729601	167.379731323282	220.994848262589	750.371422748498	677.319217381484	831.30266738095
53000	2001	1	63	50	5	NA	20	80	20.0000000001	20.0000000000293	20.0000000001707	83.2455532036257	70.7969460549106	97.8830657865223
53000	2001	1	79	20	2	NA	10	10	10.00000000005	10	10.0000000001	10.00000000005	10	10.0000000001
53000	2001	1	87	90	9	NA	40	1400	41.6227766018129	33.1013758814732	52.3378707352788	3567.94320910194	3001.52628721367	4241.24846002737
53000	2001	1	89	10	1	NA	0	10	0	0	0	10.00000000005	10	10.0000000001
71000	2002	1	3	2.04081632653061	2	NA	0	2.04081632653061	0	0	0	2.04081632663061	2.0408163265599	2.04081632670132
71000	2002	1	7	12.2448979591837	12	NA	5.10204081632653	12.2448979591837	5.10204081657653	5.10204081646473	5.10204081668833	12.2448979596337	12.2448979594605	12.2448979598069
71000	2002	1	14	50	49	NA	0	366.326530612245	0	0	0	366.326530614695	366.326530613255	366.326530616135
71000	2002	1	15	5.10204081632653	5	NA	0	95.9183673469388	0	0	0	95.9183673471888	95.9183673467865	95.9183673475912
71000	2002	1	16	83.6734693877551	82	NA	81.6326530612245	762.244897959184	81.6326530640745	81.6326530636002	81.6326530645487	762.244897963034	762.244897960822	762.244897965246
71000	2002	1	23	14.2857142857143	14	NA	33.6734693877551	4.08163265306122	33.6734693888551	33.673469388559	33.6734693891512	4.08163265316122	4.08163265305581	4.08163265326663
71000	2002	1	28	29.5918367346939	29	NA	39.7959183673469	19.3877551020408	39.7959183685969	39.7959183682628	39.795918368931	19.3877551029408	19.3877551027216	19.38775510316
71000	2002	1	31	4.08163265306122	4	NA	0	4.08163265306122	0	0	0	4.08163265326122	4.08163265316122	4.08163265336122
71000	2002	1	64	61.2244897959184	60	NA	20.4081632653061	748.979591836735	20.4081632659561	20.4081632657083	20.4081632662039	748.979591840835	748.979591838423	748.979591843246
71000	2002	1	69	8.16326530612245	8	NA	10.2040816326531	1.02040816326531	10.2040816331031	10.2040816329435	10.2040816332626	1.02040816331531	1.02040816326531	1.02040816336531
71000	2002	1	83	5.10204081632653	5	NA	2.04081632653061	7.14285714285714	2.04081632663061	2.0408163265599	2.04081632670132	7.14285714300714	7.14285714284051	7.14285714317378
71000	2002	1	87	75.5102040816327	74	NA	0	391.836734693878	0	0	0	391.836734697627	391.836734696405	391.83673469885
71000	2002	1	89	1.02040816326531	1	NA	1.02040816326531	0	1.02040816331531	1.02040816326531	1.02040816336531	0	0	0
71000	2002	1	NA	7.14285714285714	7	NA	0	0	0	0	0	0	0	0
81000	2002	1	3	2.04081632653061	2	NA	0	2.04081632653061	0	0	0	2.04081632663061	2.0408163265599	2.04081632670132
81000	2002	1	4	22.4489795918367	22	NA	0	33.6734693877551	0	0	0	33.6734693889051	33.6734693886117	33.6734693891985
81000	2002	1	7	85.7142857142857	84	NA	139.795918367347	246.938775510204	139.795918369547	139.795918368713	139.795918370381	246.938775516304	246.938775515425	246.938775517183
81000	2002	1	9	6.12244897959184	6	NA	0	11.2244897959184	0	0	0	11.2244897962184	11.2244897960285	11.2244897964082
81000	2002	1	14	39.7959183673469	39	NA	0	132.65306122449	0	0	0	132.65306122654	132.653061225791	132.653061227288
81000	2002	1	16	97.9591836734694	96	NA	937.755102040816	9733.67346938776	937.755102045966	937.755102043533	937.755102048399	9733.67346939515	9733.67346938495	9733.67346940535
81000	2002	1	24	11.2244897959184	11	NA	24.4897959183673	130.612244897959	24.4897959188673	24.4897959186058	24.4897959191289	130.612244898809	130.612244897964	130.612244899654
81000	2002	1	27	17.3469387755102	17	NA	10.2040816326531	61.2244897959184	10.2040816330031	10.2040816328377	10.2040816331684	61.2244897971184	61.2244897967339	61.2244897975029
81000	2002	1	28	96.9387755102041	95	NA	237.755102040816	325.510204081633	237.755102046016	237.755102045186	237.755102046847	325.510204087133	325.510204086083	325.510204088182
81000	2002	1	31	11.2244897959184	11	NA	9.18367346938776	9.18367346938776	9.18367346973776	9.18367346957884	9.18367346989667	9.18367346978776	9.1836734696363	9.18367346993921
81000	2002	1	39	63.265306122449	62	NA	13.265306122449	235.714285714286	13.265306122849	13.2653061226573	13.2653061230406	235.714285718086	235.714285717135	235.714285719037
81000	2002	1	40	7.14285714285714	7	NA	13.265306122449	0	13.265306122799	13.2653061226037	13.2653061229943	0	0	0
81000	2002	1	57	2.04081632653061	2	NA	1.02040816326531	1.02040816326531	1.02040816331531	1.02040816326531	1.02040816336531	1.02040816331531	1.02040816326531	1.02040816336531
81000	2002	1	63	6.12244897959184	6	NA	9.18367346938775	4.08163265306122	9.18367346958775	9.18367346945125	9.18367346972425	4.08163265326122	4.08163265316122	4.08163265336122
81000	2002	1	64	28.5714285714286	28	NA	0	85.7142857142857	0	0	0	85.7142857157857	85.7142857152229	85.7142857163484
81000	2002	1	87	100	98	NA	9.18367346938776	1646.9387755102	9.18367346983776	9.18367346968776	9.18367346998775	1646.938775518	1646.93877551501	1646.93877552099
91000	2003	1	4	1.02040816326531	1	NA	0	5.10204081632653	0	0	0	5.10204081637653	5.10204081632653	5.10204081642653
91000	2003	1	13	1.02040816326531	1	NA	0	1.02040816326531	0	0	0	1.02040816331531	1.02040816326531	1.02040816336531
91000	2003	1	14	42.8571428571429	42	NA	229.591836734694	171.428571428571	229.591836737244	229.591836736165	229.591836738323	171.428571429871	171.428571428875	171.428571430868
91000	2003	1	16	35.7142857142857	35	NA	121.428571428571	21.4285714285714	121.428571430521	121.428571429761	121.428571431282	21.4285714291714	21.4285714289148	21.4285714294281
91000	2003	1	20	5.10204081632653	5	NA	5.10204081632653	4.08163265306122	5.10204081652653	5.10204081641386	5.1020408166392	4.08163265311122	4.08163265306122	4.08163265316122
91000	2003	1	24	2.04081632653061	2	NA	1.02040816326531	5.10204081632653	1.02040816331531	1.02040816326531	1.02040816336531	5.10204081642653	5.10204081629768	5.10204081655538
91000	2003	1	28	58.1632653061224	57	NA	107.142857142857	5.10204081632653	107.142857146257	107.142857145723	107.142857146791	5.10204081657653	5.10204081646473	5.10204081668833
91000	2003	1	40	1.02040816326531	1	NA	1.02040816326531	0	1.02040816331531	1.02040816326531	1.02040816336531	0	0	0
91000	2003	1	54	11.2244897959184	11	NA	114.285714285714	42.8571428571429	114.285714286464	114.285714285825	114.285714287103	42.8571428572428	42.8571428571486	42.8571428573371
91000	2003	1	57	1.02040816326531	1	NA	1.02040816326531	0	1.02040816331531	1.02040816326531	1.02040816336531	0	0	0
91000	2003	1	63	3.06122448979592	3	NA	2.04081632653061	1.02040816326531	2.04081632663061	2.0408163265599	2.04081632670132	1.02040816331531	1.02040816326531	1.02040816336531
91000	2003	1	69	3.06122448979592	3	NA	3.06122448979592	1.02040816326531	3.06122448994592	3.06122448985932	3.06122449003252	1.02040816331531	1.02040816326531	1.02040816336531
91000	2003	1	77	1.02040816326531	1	NA	2.04081632653061	0	2.04081632658061	2.04081632653061	2.04081632663061	0	0	0
91000	2003	1	79	1.02040816326531	1	NA	1.02040816326531	0	1.02040816331531	1.02040816326531	1.02040816336531	0	0	0
91000	2003	1	83	97.9591836734694	96	NA	1591.83673469388	836.734693877551	1591.83673470068	1591.83673469782	1591.83673470353	836.734693881201	836.734693879253	836.73469388315
91000	2003	1	86	5.10204081632653	5	NA	6.12244897959184	0	6.12244897984184	6.12244897971814	6.12244897996553	0	0	0
91000	2003	1	87	32.6530612244898	32	NA	29.5918367346939	24.4897959183673	29.5918367358939	29.591836735622	29.5918367361657	24.4897959191173	24.4897959188546	24.4897959193801
101000	2004	1	4	3.06122448979592	3	NA	0	4.08163265306122	0	0	0	4.08163265321122	4.08163265311122	4.08163265331122
101000	2004	1	7	21.4285714285714	21	NA	0	40.8163265306122	0	0	0	40.8163265316622	40.8163265312867	40.8163265320378
101000	2004	1	9	5.10204081632653	5	NA	0	6.12244897959184	0	0	0	6.12244897984184	6.12244897971814	6.12244897996553
101000	2004	1	14	24.4897959183673	24	NA	0	43.8775510204082	0	0	0	43.8775510217582	43.8775510214048	43.8775510221115
101000	2004	1	16	100	98	NA	1108.16326530612	713.265306122449	1108.16326531392	1108.16326531182	1108.16326531603	713.265306130349	713.265306128578	713.26530613212
101000	2004	1	27	10.2040816326531	10	NA	0	60.2040816326531	0	0	0	60.204081633153	60.2040816326661	60.20408163364
101000	2004	1	28	20.4081632653061	20	NA	26.530612244898	3.06122448979592	26.530612245848	26.5306122455887	26.5306122461072	3.06122448994592	3.06122448985932	3.06122449003252
101000	2004	1	31	11.2244897959184	11	NA	36.734693877551	5.10204081632653	36.734693877901	36.7346938772711	36.7346938785309	5.10204081657653	5.10204081646473	5.10204081668833
101000	2004	1	39	2.04081632653061	2	NA	0	2.04081632653061	0	0	0	2.04081632663061	2.0408163265599	2.04081632670132
101000	2004	1	44	1.02040816326531	1	NA	1.02040816326531	0	1.02040816331531	1.02040816326531	1.02040816336531	0	0	0
101000	2004	1	64	19.3877551020408	19	NA	4.08163265306122	18.3673469387755	4.08163265326122	4.08163265316122	4.08163265336122	18.3673469395755	18.3673469393613	18.3673469397897
101000	2004	1	69	3.06122448979592	3	NA	3.06122448979592	1.02040816326531	3.06122448994592	3.06122448985932	3.06122449003252	1.02040816331531	1.02040816326531	1.02040816336531
101000	2004	1	87	9.18367346938776	9	NA	0	13.265306122449	0	0	0	13.265306122899	13.2653061227133	13.2653061230847
171100	2004	1	4	4	2	NA	0	8	0	0	0	8.32455532046582	6.62027517640985	10.4675741471332
171100	2004	1	7	2	1	NA	0	2	0	0	0	2.00000000005	2	2.0000000001
171100	2004	1	9	2	1	NA	0	2	0	0	0	2.00000000005	2	2.0000000001
171100	2004	1	14	60	30	NA	412	656	412.0000000012	412.000000000136	412.000000002264	648.60668922162	620.195992991827	678.318857356072
171100	2004	1	16	2	1	NA	0	2	0	0	0	2.00000000005	2	2.0000000001
171100	2004	1	20	20	10	NA	24	126	24.0000000002	24.000000000015	24.000000000385	123.449016193587	115.575605610569	131.858790777306
171100	2004	1	24	58	29	NA	450	110	450.000000002	450.000000000948	450.000000003052	114.543774486471	107.497470750681	122.051953241184
171100	2004	1	31	2	1	NA	4	8	4.00000000005	4	4.0000000001	8.32455532046582	6.62027517640985	10.4675741471332
171100	2004	1	39	38	19	NA	22	38	22.00000000055	22.0000000003842	22.0000000007158	38.6491106414816	37.0152283450798	40.3551138318465
171100	2004	1	62	2	1	NA	0	2	0	0	0	2.00000000005	2	2.0000000001
171100	2004	1	63	48	24	NA	54	52	54.00000000075	54.0000000004573	54.0000000010427	53.6227766026291	50.2970362083994	57.1684215877373
171100	2004	1	64	4	2	NA	0	4	0	0	0	4.0000000001	4.00000000002929	4.00000000017071
171100	2004	1	69	6	3	NA	2	4	2.00000000005	2	2.0000000001	4.0000000001	4.00000000002929	4.00000000017071
171100	2004	1	77	18	9	NA	14	14	14.00000000035	14.0000000002177	14.0000000004823	14.3245553206158	13.07034791636	15.6991142428998
171100	2004	1	86	6	3	NA	6	8	6.00000000015	6.0000000000634	6.0000000002366	8.32455532046582	6.62027517640985	10.4675741471332
171100	2004	1	87	80	40	NA	14	1124	14.00000000035	14.0000000002177	14.0000000004823	1983.80304777047	1874.63796110554	2099.325103831
171100	2004	1	88	2	1	NA	0	2	0	0	0	2.00000000005	2	2.0000000001
171100	2004	1	89	94	47	NA	1200	5576	1200.000000003	1200.00000000102	1200.00000000498	11142.5138957894	10374.832585724	11966.9994568106
171100	2004	1	92	34	17	NA	20	84	20.0000000004	20.0000000002407	20.0000000005593	84.4549486153575	78.2195380604235	91.1874260892823
171200	2004	1	3	14	7	NA	0	18	0	0	0	18.00000000035	18.0000000001992	18.0000000005008
171200	2004	1	4	46	23	NA	2	164	2.00000000005	2	2.0000000001	164.00000000125	164.000000000743	164.000000001757
171200	2004	1	7	2	1	NA	0	2	0	0	0	2.00000000005	2	2.0000000001
171200	2004	1	13	12	6	NA	4	46	4.0000000001	4.00000000002929	4.00000000017071	46.0000000002	45.9999999997018	46.0000000006982
171200	2004	1	16	2	1	NA	0	2	0	0	0	2.00000000005	2	2.0000000001
171200	2004	1	20	16	8	NA	0	48	0	0	0	48.0000000004	48.0000000001076	48.0000000006924
171200	2004	1	31	10	5	NA	8	6	8.00000000015	8.00000000005	8.00000000025	6.00000000015	6.0000000000634	6.0000000002366
171200	2004	1	39	98	49	NA	720	4598	720.00000000235	720.000000000732	720.000000003968	4598.0000000033	4597.99999999698	4598.00000000962
171200	2004	1	40	6	3	NA	6	0	6.00000000015	6.0000000000634	6.0000000002366	0	0	0
171200	2004	1	57	2	1	NA	2	2	2.00000000005	2	2.0000000001	2.00000000005	2	2.0000000001
171200	2004	1	63	96	48	NA	36	632	36.00000000055	36.0000000003326	36.0000000007675	632.00000000295	632.000000001859	632.000000004041
171200	2004	1	64	8	4	NA	4	6	4.0000000001	4.00000000002929	4.00000000017071	6.0000000001	6.00000000001615	6.00000000018385
171200	2004	1	77	2	1	NA	2	0	2.00000000005	2	2.0000000001	0	0	0
171200	2004	1	79	14	7	NA	6	38	6.00000000015	6.0000000000634	6.0000000002366	38.0000000002	37.9999999998434	38.0000000005566
171200	2004	1	86	88	44	NA	168	306	168.0000000017	168.000000001145	168.000000002255	306.00000000175	306.00000000091	306.00000000259
171200	2004	1	87	96	48	NA	48	1778	48.0000000003	47.9999999998875	48.0000000007125	1778.0000000026	1778.00000000036	1778.00000000484
171200	2004	1	89	72	36	NA	190	786	190.0000000021	190.000000001505	190.000000002695	786.00000000135	785.999999999758	786.000000002943
171200	2004	1	NA	2	1	NA	0	0	0	0	0	0	0	0
111000	2005	1	7	69.3877551020408	68	NA	0	2329.59183673469	0	0	0	5856.7866122335	5435.01285755616	6311.29131066331
111000	2005	1	9	36.734693877551	36	NA	0	1438.77551020408	0	0	0	3868.46888032626	3457.4792475773	4328.31274071679
111000	2005	1	14	100	98	NA	5.10204081632653	4802.04081632653	5.10204081652653	5.10204081641386	5.1020408166392	12519.4782279626	11645.2058372916	13459.3872611946
111000	2005	1	15	98.9795918367347	97	NA	0	4667.34693877551	0	0	0	13508.1846536576	12486.2045841944	14613.8125005808
111000	2005	1	16	90.8163265306122	89	NA	78.5714285714286	2477.55102040816	78.5714285734286	78.5714285729484	78.5714285739088	6672.98622067809	6243.50103698459	7132.01532883314
